# iterations	 errorinentropy	 maxerror
1.019e+11	1.46	19.38
1.019e+11	1.46	19.38
1.02e+11	1.46	19.38
1.02e+11	1.46	19.38
1.021e+11	1.46	19.37
1.021e+11	1.46	19.37
1.022e+11	1.46	19.37
1.022e+11	1.46	19.37
1.023e+11	1.459	19.37
1.023e+11	1.459	19.37
1.024e+11	1.459	19.37
1.025e+11	1.459	19.36
1.025e+11	1.459	19.36
1.026e+11	1.459	19.36
1.026e+11	1.458	19.36
1.027e+11	1.458	19.36
1.027e+11	1.458	19.36
1.028e+11	1.458	19.36
1.028e+11	1.458	19.35
1.029e+11	1.457	19.35
1.029e+11	1.457	19.35
1.03e+11	1.457	19.35
1.03e+11	1.46	19.36
1.031e+11	1.46	19.36
1.031e+11	1.46	19.35
1.032e+11	1.459	19.35
1.032e+11	1.459	19.35
1.033e+11	1.459	19.35
1.033e+11	1.459	19.35
1.034e+11	1.459	19.35
1.035e+11	1.458	19.34
1.035e+11	1.458	19.34
1.036e+11	1.458	19.34
1.036e+11	1.458	19.34
1.037e+11	1.458	19.34
1.037e+11	1.458	19.34
1.038e+11	1.458	19.34
1.038e+11	1.457	19.34
1.039e+11	1.457	19.33
1.039e+11	1.457	19.33
1.04e+11	1.457	19.33
1.04e+11	1.457	19.33
1.041e+11	1.457	19.33
1.041e+11	1.456	19.33
1.042e+11	1.456	19.33
1.042e+11	1.456	19.32
1.043e+11	1.456	19.32
1.044e+11	1.456	19.32
1.044e+11	1.456	19.32
1.045e+11	1.456	19.32
1.045e+11	1.456	19.32
1.046e+11	1.455	19.32
1.046e+11	1.455	19.31
1.047e+11	1.455	19.31
1.047e+11	1.455	19.31
1.048e+11	1.455	19.31
1.048e+11	1.454	19.31
1.049e+11	1.454	19.31
1.049e+11	1.454	19.31
1.05e+11	1.455	19.31
1.05e+11	1.454	19.31
1.051e+11	1.454	19.31
1.051e+11	1.454	19.3
1.052e+11	1.454	19.3
1.052e+11	1.454	19.3
1.053e+11	1.454	19.3
1.054e+11	1.453	19.3
1.054e+11	1.453	19.3
1.055e+11	1.453	19.3
1.055e+11	1.453	19.29
1.056e+11	1.453	19.29
1.056e+11	1.453	19.29
1.057e+11	1.452	19.29
1.057e+11	1.452	19.29
1.058e+11	1.452	19.29
1.058e+11	1.452	19.29
1.059e+11	1.452	19.28
1.059e+11	1.452	19.28
1.06e+11	1.451	19.28
1.06e+11	1.451	19.28
1.061e+11	1.451	19.28
1.062e+11	1.451	19.28
1.062e+11	1.451	19.28
1.063e+11	1.451	19.27
1.063e+11	1.45	19.27
1.064e+11	1.45	19.27
1.064e+11	1.45	19.27
1.065e+11	1.45	19.27
1.065e+11	1.45	19.27
1.066e+11	1.449	19.27
1.066e+11	1.449	19.26
1.067e+11	1.449	19.26
1.067e+11	1.449	19.26
1.068e+11	1.449	19.26
1.069e+11	1.449	19.26
1.069e+11	1.448	19.26
1.07e+11	1.448	19.26
1.07e+11	1.448	19.25
1.071e+11	1.448	19.25
1.071e+11	1.448	19.25
1.072e+11	1.448	19.25
1.072e+11	1.447	19.25
1.073e+11	1.447	19.25
1.073e+11	1.447	19.24
1.074e+11	1.447	19.24
1.074e+11	1.447	19.24
1.075e+11	1.447	19.24
1.076e+11	1.446	19.24
1.076e+11	1.446	19.24
1.077e+11	1.446	19.24
1.077e+11	1.446	19.23
1.078e+11	1.446	19.23
1.078e+11	1.446	19.23
1.079e+11	1.446	19.23
1.079e+11	1.445	19.23
1.08e+11	1.445	19.23
1.08e+11	1.445	19.23
1.081e+11	1.445	19.22
1.081e+11	1.445	19.22
1.082e+11	1.445	19.22
1.083e+11	1.444	19.22
1.083e+11	1.444	19.22
1.084e+11	1.444	19.22
1.084e+11	1.444	19.22
1.085e+11	1.444	19.22
1.085e+11	1.453	20.12
1.086e+11	1.453	20.11
1.086e+11	1.453	20.11
1.087e+11	1.453	20.11
1.087e+11	1.452	20.11
1.088e+11	1.452	20.11
1.088e+11	1.452	20.11
1.089e+11	1.452	20.11
1.09e+11	1.452	20.1
1.09e+11	1.452	20.1
1.091e+11	1.451	20.1
1.091e+11	1.451	20.1
1.092e+11	1.451	20.1
1.092e+11	1.451	20.1
1.093e+11	1.451	20.1
1.093e+11	1.451	20.1
1.094e+11	1.451	20.09
1.094e+11	1.45	20.09
1.095e+11	1.45	20.09
1.095e+11	1.45	20.09
1.096e+11	1.45	20.09
1.096e+11	1.45	20.09
1.097e+11	1.45	20.09
1.098e+11	1.45	20.08
1.098e+11	1.449	20.08
1.099e+11	1.449	20.08
1.099e+11	1.449	20.08
1.1e+11	1.449	20.08
1.1e+11	1.449	20.08
1.101e+11	1.449	20.08
1.101e+11	1.448	20.08
1.102e+11	1.448	20.07
1.102e+11	1.448	20.07
1.103e+11	1.448	20.07
1.103e+11	1.448	20.07
